Driver,Race,LapNumber,umap_x,umap_y
VER,2024_Singapore,62.0,15.690955,4.3080087
VER,2024_Suzuka,4.0,15.4917,6.0577893
VER,2024_Suzuka,5.0,14.932683,4.5053935
VER,2024_Suzuka,6.0,15.434616,5.7196965
VER,2024_Suzuka,7.0,14.961854,4.648463
VER,2024_Suzuka,8.0,15.415828,6.247324
VER,2024_Suzuka,9.0,15.4134035,6.219121
VER,2024_Suzuka,10.0,15.509955,5.9698157
VER,2024_Suzuka,11.0,14.670408,4.33174
VER,2024_Suzuka,12.0,15.384945,5.4540887
VER,2024_Suzuka,13.0,15.751465,5.591066
VER,2024_Suzuka,14.0,15.537598,5.788873
VER,2024_Suzuka,15.0,15.4593525,6.197637
VER,2024_Suzuka,18.0,15.620966,5.328962
VER,2024_Suzuka,19.0,15.772544,5.470847
VER,2024_Suzuka,20.0,15.246525,6.322913
VER,2024_Suzuka,21.0,15.343263,6.488519
VER,2024_Suzuka,22.0,15.266422,6.472459
VER,2024_Suzuka,23.0,15.668658,5.4380913
VER,2024_Suzuka,24.0,15.564805,5.4311385
VER,2024_Suzuka,25.0,15.330044,5.5878415
VER,2024_Suzuka,26.0,15.82216,6.9099717
VER,2024_Suzuka,27.0,15.869518,6.8944507
VER,2024_Suzuka,28.0,15.64658,5.599733
VER,2024_Suzuka,29.0,15.575033,5.8756
VER,2024_Suzuka,30.0,16.316631,5.2853823
VER,2024_Suzuka,31.0,16.326406,5.2592516
VER,2024_Suzuka,32.0,15.862747,5.3490715
VER,2024_Suzuka,33.0,15.275371,5.6564174
VER,2024_Suzuka,34.0,15.676411,6.7928696
VER,2024_Suzuka,36.0,15.241437,5.692187
VER,2024_Suzuka,37.0,15.803053,5.646005
VER,2024_Suzuka,38.0,14.900689,4.4536667
VER,2024_Suzuka,39.0,15.831867,6.9299226
VER,2024_Suzuka,40.0,15.8133335,7.05615
VER,2024_Suzuka,41.0,15.338186,6.471039
VER,2024_Suzuka,42.0,15.816779,7.004353
VER,2024_Suzuka,43.0,15.485106,5.855919
VER,2024_Suzuka,44.0,15.30958,6.349257
VER,2024_Suzuka,45.0,15.706223,5.527278
VER,2024_Suzuka,46.0,15.474212,5.79576
VER,2024_Suzuka,47.0,15.26415,6.4118342
VER,2024_Suzuka,48.0,15.807404,6.8996367
VER,2024_Suzuka,49.0,15.215151,6.3834605
VER,2024_Suzuka,50.0,15.425844,5.858024
VER,2024_Suzuka,51.0,15.068405,4.199767
VER,2024_Suzuka,52.0,14.808432,4.5437016
VER,2024_Suzuka,53.0,15.261054,6.341056
